SeqName	SeqDesc	GOTerms	Enzymes	KeggMaps
gene14115	hypothetical protein DAPPUDRAFT_327230	structural constituent of cuticle		
gene17672	hypothetical protein DAPPUDRAFT_327313			
gene17791	hypothetical protein DAPPUDRAFT_327313			
gene17673	hypothetical protein DAPPUDRAFT_327316			
gene17792	hypothetical protein DAPPUDRAFT_327316			
gene8280	hypothetical protein DAPPUDRAFT_327336			
gene8284	hypothetical protein DAPPUDRAFT_327349			
gene15290	hypothetical protein DAPPUDRAFT_327370	DNA binding		
gene10131	hypothetical protein DAPPUDRAFT_327378			
gene10127	hypothetical protein DAPPUDRAFT_327385	sulfotransferase activity		
gene15254	hypothetical protein DAPPUDRAFT_327405	protein binding		
gene15262	hypothetical protein DAPPUDRAFT_327412			
gene12336	hypothetical protein DAPPUDRAFT_327425	cell;oxidoreductase activity;protein dimerization activity;flavin adenine dinucleotide binding;cell redox homeostasis;oxidation-reduction process		
gene15294	hypothetical protein DAPPUDRAFT_327425	cell;oxidoreductase activity;protein dimerization activity;flavin adenine dinucleotide binding;cell redox homeostasis;oxidation-reduction process		
gene16687	hypothetical protein DAPPUDRAFT_327430	sequence-specific DNA binding;regulation of transcription, DNA-templated		
gene16684	hypothetical protein DAPPUDRAFT_327431			
gene16664	hypothetical protein DAPPUDRAFT_327444			
gene7199	hypothetical protein DAPPUDRAFT_327444			
gene16673	hypothetical protein DAPPUDRAFT_327447	serine-type endopeptidase activity;proteolysis		
gene16674	hypothetical protein DAPPUDRAFT_327447	serine-type endopeptidase activity;proteolysis		
gene14531	hypothetical protein DAPPUDRAFT_327500			
gene14538	hypothetical protein DAPPUDRAFT_327500			
gene14547	hypothetical protein DAPPUDRAFT_327516			
gene2982	hypothetical protein DAPPUDRAFT_327625			
gene9445	hypothetical protein DAPPUDRAFT_327732	chromosome, centromeric region;mitotic nuclear division		
gene12033	hypothetical protein DAPPUDRAFT_327797	nucleus;DNA replication;response to ionizing radiation;mitotic DNA replication checkpoint		
gene11670	hypothetical protein DAPPUDRAFT_327797	nucleus;DNA replication;response to ionizing radiation;mitotic DNA replication checkpoint		
gene7862	hypothetical protein DAPPUDRAFT_327863			
gene2151	hypothetical protein DAPPUDRAFT_327863	plasma membrane part;ionotropic glutamate receptor activity;ion transport;signal transduction;synaptic transmission		
gene14395	hypothetical protein DAPPUDRAFT_327929	protein kinase activity;ATP binding;protein phosphorylation		
gene14392	hypothetical protein DAPPUDRAFT_327934			
gene14384	hypothetical protein DAPPUDRAFT_327950			
gene7164	hypothetical protein DAPPUDRAFT_327985			
gene10121	hypothetical protein DAPPUDRAFT_328025	metal ion binding		
gene4615	hypothetical protein DAPPUDRAFT_328028	catalytic activity;metabolic process		
gene16305	hypothetical protein DAPPUDRAFT_328052	metalloendopeptidase activity;zinc ion binding;proteolysis		
gene4592	hypothetical protein DAPPUDRAFT_328071			
gene3613	hypothetical protein DAPPUDRAFT_328135			
gene3642	hypothetical protein DAPPUDRAFT_328154			
gene3628	hypothetical protein DAPPUDRAFT_328176	extracellular region;chitin binding;chitin metabolic process		
gene3640	hypothetical protein DAPPUDRAFT_328177			
gene8245	hypothetical protein DAPPUDRAFT_328200	protein binding		
gene15841	hypothetical protein DAPPUDRAFT_328210			
gene15843	hypothetical protein DAPPUDRAFT_328210			
gene8237	hypothetical protein DAPPUDRAFT_328210			
gene8243	hypothetical protein DAPPUDRAFT_328210			
gene16909	hypothetical protein DAPPUDRAFT_328258			
gene17657	hypothetical protein DAPPUDRAFT_328276	cation binding		
gene10358	hypothetical protein DAPPUDRAFT_328299	Rho guanyl-nucleotide exchange factor activity;positive regulation of GTPase activity		
gene10333	hypothetical protein DAPPUDRAFT_328308			
gene10304	hypothetical protein DAPPUDRAFT_328318			
gene17647	hypothetical protein DAPPUDRAFT_328383	binding		
gene8267	hypothetical protein DAPPUDRAFT_328421			
gene8937	hypothetical protein DAPPUDRAFT_328458	nucleic acid binding;serine-type endopeptidase activity;proteolysis		
gene18024	hypothetical protein DAPPUDRAFT_328478	nucleic acid binding		
gene10927	hypothetical protein DAPPUDRAFT_328479			
gene3507	hypothetical protein DAPPUDRAFT_328578			
gene12140	hypothetical protein DAPPUDRAFT_328622			
gene15572	hypothetical protein DAPPUDRAFT_328638			
gene11055	hypothetical protein DAPPUDRAFT_328638			
gene18288	hypothetical protein DAPPUDRAFT_328638			
gene12275	hypothetical protein DAPPUDRAFT_328638			
gene5142	hypothetical protein DAPPUDRAFT_328638			
gene5143	hypothetical protein DAPPUDRAFT_328638			
gene12804	hypothetical protein DAPPUDRAFT_328638			
gene12822	hypothetical protein DAPPUDRAFT_328638			
gene7329	hypothetical protein DAPPUDRAFT_328638			
gene4704	hypothetical protein DAPPUDRAFT_328682			
gene4691	hypothetical protein DAPPUDRAFT_328684	membrane;fucosyltransferase activity;protein glycosylation		
gene13171	hypothetical protein DAPPUDRAFT_328818			
gene5206	hypothetical protein DAPPUDRAFT_328838	nucleic acid binding		
gene13835	hypothetical protein DAPPUDRAFT_328892	protein binding;intracellular signal transduction		
gene5354	hypothetical protein DAPPUDRAFT_328915			
gene5370	hypothetical protein DAPPUDRAFT_328922	integral component of membrane;G-protein coupled receptor activity;G-protein coupled receptor signaling pathway		
gene15538	hypothetical protein DAPPUDRAFT_328925	membrane;ionotropic glutamate receptor activity;ion transport;signal transduction;synaptic transmission		
gene5378	hypothetical protein DAPPUDRAFT_328925	membrane;ionotropic glutamate receptor activity;ion transport;signal transduction;synaptic transmission		
gene10810	hypothetical protein DAPPUDRAFT_328925	membrane;ionotropic glutamate receptor activity;ion transport;signal transduction;synaptic transmission		
gene17743	hypothetical protein DAPPUDRAFT_328955			
gene17742	hypothetical protein DAPPUDRAFT_328956			
gene17740	hypothetical protein DAPPUDRAFT_328986			
gene16271	hypothetical protein DAPPUDRAFT_328986			
gene14926	hypothetical protein DAPPUDRAFT_328997	proteinaceous extracellular matrix;extracellular space;cell adhesion molecule binding;cell adhesion;extracellular matrix organization		
gene12637	hypothetical protein DAPPUDRAFT_329018			
gene10117	hypothetical protein DAPPUDRAFT_329053			
gene10120	hypothetical protein DAPPUDRAFT_329053			
gene16803	hypothetical protein DAPPUDRAFT_329113	peptidase activity;proteolysis		
gene3213	hypothetical protein DAPPUDRAFT_329113	cysteine-type endopeptidase activity;ubiquitin-specific protease activity;protein deubiquitination;proteasome-mediated ubiquitin-dependent protein catabolic process;regulation of proteasomal protein catabolic process		
gene7675	hypothetical protein DAPPUDRAFT_329171	transcription, DNA-templated		
gene11951	hypothetical protein DAPPUDRAFT_329171			
gene12763	hypothetical protein DAPPUDRAFT_329199	integral component of membrane;transmembrane transport		
gene15539	hypothetical protein DAPPUDRAFT_329246	glutamate-tRNA ligase activity;proline-tRNA ligase activity;ATP binding;glutamyl-tRNA aminoacylation;prolyl-tRNA aminoacylation;glutamate-tRNA ligase complex;chlorophyll metabolic process		
gene12762	hypothetical protein DAPPUDRAFT_329247			
gene12784	hypothetical protein DAPPUDRAFT_329247			
gene8934	hypothetical protein DAPPUDRAFT_329376			
gene2616	hypothetical protein DAPPUDRAFT_329385			
gene2617	hypothetical protein DAPPUDRAFT_329385			
gene2624	hypothetical protein DAPPUDRAFT_329395			
gene15709	hypothetical protein DAPPUDRAFT_329445	serine-type endopeptidase activity;proteolysis		
gene15710	hypothetical protein DAPPUDRAFT_329459			
gene15705	hypothetical protein DAPPUDRAFT_329461			
gene10379	hypothetical protein DAPPUDRAFT_329491	protein binding		
gene16853	hypothetical protein DAPPUDRAFT_329526			
gene17858	hypothetical protein DAPPUDRAFT_329526			
gene2820	hypothetical protein DAPPUDRAFT_329526			
gene3193	hypothetical protein DAPPUDRAFT_329554			
gene7884	hypothetical protein DAPPUDRAFT_329581			
gene17461	hypothetical protein DAPPUDRAFT_329600			
gene12705	hypothetical protein DAPPUDRAFT_329673			
gene3572	hypothetical protein DAPPUDRAFT_329673			
gene8935	hypothetical protein DAPPUDRAFT_329706			
gene17236	hypothetical protein DAPPUDRAFT_329706			
gene14059	hypothetical protein DAPPUDRAFT_329742			
gene15688	hypothetical protein DAPPUDRAFT_329747	protein kinase activity;ATP binding;protein phosphorylation		
gene10730	hypothetical protein DAPPUDRAFT_329822			
gene10275	hypothetical protein DAPPUDRAFT_329822	protein binding		
gene12720	hypothetical protein DAPPUDRAFT_329904			
gene17612	hypothetical protein DAPPUDRAFT_329942			
gene350	hypothetical protein DAPPUDRAFT_329944	vesicle docking involved in exocytosis		
gene3065	hypothetical protein DAPPUDRAFT_329962	protein complex;microtubule motor activity;transport;microtubule;microtubule-based process		
gene10851	hypothetical protein DAPPUDRAFT_329962	protein complex;microtubule motor activity;transport;microtubule;microtubule-based process		
gene17563	hypothetical protein DAPPUDRAFT_329969			
gene17686	hypothetical protein DAPPUDRAFT_329969			
gene15968	hypothetical protein DAPPUDRAFT_329997			
gene5213	hypothetical protein DAPPUDRAFT_329997			
gene12966	hypothetical protein DAPPUDRAFT_329997			
gene7907	hypothetical protein DAPPUDRAFT_330009			
gene12557	hypothetical protein DAPPUDRAFT_330009			
gene15609	hypothetical protein DAPPUDRAFT_330047			
gene17851	hypothetical protein DAPPUDRAFT_330120			
gene12451	hypothetical protein DAPPUDRAFT_330120	autophagosome;endomembrane system;extrinsic component of membrane;phospholipid binding;endosomal transport;aggrephagy		
gene17755	hypothetical protein DAPPUDRAFT_330141	protein binding		
gene3240	hypothetical protein DAPPUDRAFT_330143			
gene9694	hypothetical protein DAPPUDRAFT_330160			
gene17039	hypothetical protein DAPPUDRAFT_330174	nucleic acid binding		
gene17042	hypothetical protein DAPPUDRAFT_330175			
gene17045	hypothetical protein DAPPUDRAFT_330178			
gene16826	hypothetical protein DAPPUDRAFT_330178			
gene13235	hypothetical protein DAPPUDRAFT_330244	protein kinase activity;ATP binding;protein phosphorylation		
gene10961	hypothetical protein DAPPUDRAFT_330294			
gene17570	hypothetical protein DAPPUDRAFT_330439	cation binding		
gene1562	hypothetical protein DAPPUDRAFT_330505	zinc ion binding		
gene1546	hypothetical protein DAPPUDRAFT_330513			
gene13784	hypothetical protein DAPPUDRAFT_330533			
gene12876	hypothetical protein DAPPUDRAFT_330569			
gene15455	hypothetical protein DAPPUDRAFT_330604			
gene5763	hypothetical protein DAPPUDRAFT_330604			
gene5817	hypothetical protein DAPPUDRAFT_330604			
gene9400	hypothetical protein DAPPUDRAFT_330622			
gene12908	hypothetical protein DAPPUDRAFT_330625			
gene5859	hypothetical protein DAPPUDRAFT_330627			
gene3107	hypothetical protein DAPPUDRAFT_330630	nucleic acid binding		
gene5902	hypothetical protein DAPPUDRAFT_330677			
gene12462	hypothetical protein DAPPUDRAFT_330695	membrane;calcium ion binding;homophilic cell adhesion via plasma membrane adhesion molecules		
gene8517	hypothetical protein DAPPUDRAFT_330714	signaling		
gene12893	hypothetical protein DAPPUDRAFT_330757			
gene11423	hypothetical protein DAPPUDRAFT_330784			
gene13749	hypothetical protein DAPPUDRAFT_330918			
gene13247	hypothetical protein DAPPUDRAFT_330947			
gene15793	hypothetical protein DAPPUDRAFT_330964	nucleic acid binding		
gene18364	hypothetical protein DAPPUDRAFT_330964	nucleic acid binding		
gene17868	hypothetical protein DAPPUDRAFT_330964	nucleic acid binding		
gene2444	hypothetical protein DAPPUDRAFT_330964			
gene13003	hypothetical protein DAPPUDRAFT_330964	nucleic acid binding		
gene13718	hypothetical protein DAPPUDRAFT_330964	nucleic acid binding		
gene4332	hypothetical protein DAPPUDRAFT_331002	microtubule;adherens junction;bicellular tight junction;lateral plasma membrane;GTPase activator activity;beta-tubulin binding;microtubule cytoskeleton organization;protein folding;adherens junction assembly;positive regulation of GTPase activity;bicellular tight junction assembly;tubulin complex biogenesis;tubulin complex		
gene6002	hypothetical protein DAPPUDRAFT_331011	lipid metabolic process		
gene7545	hypothetical protein DAPPUDRAFT_331053			
gene14818	hypothetical protein DAPPUDRAFT_331109			
gene14814	hypothetical protein DAPPUDRAFT_331121	plasma membrane;integral component of membrane;sensory perception of taste		
gene14826	hypothetical protein DAPPUDRAFT_331153	cysteine-type endopeptidase activity;protein kinase activity;ATP binding;protein phosphorylation;proteolysis;apoptotic process		
gene10435	hypothetical protein DAPPUDRAFT_331303			
gene10457	hypothetical protein DAPPUDRAFT_331309			
gene4784	hypothetical protein DAPPUDRAFT_331348	RNA binding		
gene17915	hypothetical protein DAPPUDRAFT_331348	RNA binding		
gene8870	hypothetical protein DAPPUDRAFT_331348	RNA binding		
gene8871	hypothetical protein DAPPUDRAFT_331348			
gene8872	hypothetical protein DAPPUDRAFT_331348	RNA binding		
gene8866	hypothetical protein DAPPUDRAFT_331351			
gene8912	hypothetical protein DAPPUDRAFT_331394			
gene8898	hypothetical protein DAPPUDRAFT_331396			
gene8917	hypothetical protein DAPPUDRAFT_331396	metallopeptidase activity;zinc ion binding;proteolysis		
gene10446	hypothetical protein DAPPUDRAFT_331684			
gene11413	hypothetical protein DAPPUDRAFT_331684			
gene504	hypothetical protein DAPPUDRAFT_331736	serine-type endopeptidase activity;proteolysis		
gene503	hypothetical protein DAPPUDRAFT_331737			
gene11345	hypothetical protein DAPPUDRAFT_331737			
gene15592	hypothetical protein DAPPUDRAFT_331825	serine-type endopeptidase activity;proteolysis		
gene15597	hypothetical protein DAPPUDRAFT_331825	serine-type endopeptidase activity;proteolysis		
gene15595	hypothetical protein DAPPUDRAFT_331826	serine-type endopeptidase activity;proteolysis		
gene15618	hypothetical protein DAPPUDRAFT_331827			
gene6181	hypothetical protein DAPPUDRAFT_331880			
gene6182	hypothetical protein DAPPUDRAFT_331880			
gene7987	hypothetical protein DAPPUDRAFT_332189			
gene9657	hypothetical protein DAPPUDRAFT_332220			
gene9649	hypothetical protein DAPPUDRAFT_332232	membrane;ionotropic glutamate receptor activity;ion transport;signal transduction;synaptic transmission		
gene1613	hypothetical protein DAPPUDRAFT_332323	membrane;ionotropic glutamate receptor activity;ion transport;signal transduction;synaptic transmission		
gene1625	hypothetical protein DAPPUDRAFT_332333			
gene1622	hypothetical protein DAPPUDRAFT_332338			
gene11928	hypothetical protein DAPPUDRAFT_332389	nucleic acid binding;serine-type endopeptidase activity;proteolysis		
gene3233	hypothetical protein DAPPUDRAFT_332413			
gene15479	hypothetical protein DAPPUDRAFT_332432	lipid metabolic process		
gene7440	hypothetical protein DAPPUDRAFT_332440			
gene14033	hypothetical protein DAPPUDRAFT_332440			
gene14034	hypothetical protein DAPPUDRAFT_332440			
gene13937	hypothetical protein DAPPUDRAFT_332440			
gene2136	hypothetical protein DAPPUDRAFT_332440			
gene18321	hypothetical protein DAPPUDRAFT_332441			
gene14771	hypothetical protein DAPPUDRAFT_332441			
gene11840	hypothetical protein DAPPUDRAFT_332455			
gene10551	hypothetical protein DAPPUDRAFT_332487			
gene17626	hypothetical protein DAPPUDRAFT_332647			
gene7214	hypothetical protein DAPPUDRAFT_332647			
gene7215	hypothetical protein DAPPUDRAFT_332647			
gene5403	hypothetical protein DAPPUDRAFT_332787	membrane;cell part		
gene11852	hypothetical protein DAPPUDRAFT_332832			
gene4310	hypothetical protein DAPPUDRAFT_332852			
gene4865	hypothetical protein DAPPUDRAFT_332852			
gene4963	hypothetical protein DAPPUDRAFT_332852			
gene16654	hypothetical protein DAPPUDRAFT_332853			
gene3262	hypothetical protein DAPPUDRAFT_332853			
gene11196	hypothetical protein DAPPUDRAFT_332853			
gene10795	hypothetical protein DAPPUDRAFT_332853			
gene10804	hypothetical protein DAPPUDRAFT_332853			
gene16657	hypothetical protein DAPPUDRAFT_332869	calcium ion binding;protein binding		
gene12152	hypothetical protein DAPPUDRAFT_332872			
